"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0069","Otu0071","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0136","Otu0137","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0158","Otu0160","Otu0161","Otu0163","Otu0164","Otu0165","Otu0166","Otu0168","Otu0169","Otu0171","Otu0173","Otu0174","Otu0175","Otu0177","Otu0178","Otu0179","Otu0183","Otu0184","Otu0185","Otu0186","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0218","Otu0220","Otu0222","Otu0223","Otu0225","Otu0226","Otu0228","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0254","Otu0255","Otu0257","Otu0258","Otu0259","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0277","Otu0280","Otu0281","Otu0284","Otu0285","Otu0289","Otu0290","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0300","Otu0301","Otu0303","Otu0309","Otu0312","Otu0314","Otu0315","Otu0316","Otu0319","Otu0320","Otu0322","Otu0323","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0336","Otu0338","Otu0341","Otu0344","Otu0345","Otu0347","Otu0349","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0357","Otu0358","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0371","Otu0372","Otu0373","Otu0375","Otu0378","Otu0379","Otu0382","Otu0383","Otu0384","Otu0386","Otu0387","Otu0388","Otu0389","Otu0391","Otu0394","Otu0395","Otu0396","Otu0397","Otu0398","Otu0402","Otu0404","Otu0406","Otu0412","Otu0414","Otu0415","Otu0416","Otu0418","Otu0419","Otu0422","Otu0424","Otu0426","Otu0427","Otu0428","Otu0429","Otu0431","Otu0433","Otu0436","Otu0438","Otu0439","Otu0441","Otu0443","Otu0444","Otu0445","Otu0447","Otu0449","Otu0450","Otu0451","Otu0452","Otu0453","Otu0455","Otu0456","Otu0457","Otu0458","Otu0462","Otu0463","Otu0464","Otu0466","Otu0467","Otu0468","Otu0469","Otu0470","Otu0471","Otu0473","Otu0474","Otu0475","Otu0476","Otu0478","Otu0479","Otu0480","Otu0484","Otu0485","Otu0487","Otu0488","Otu0492","Otu0499","Otu0501","Otu0502","Otu0508","Otu0509","Otu0510","Otu0513","Otu0516","Otu0518","Otu0519","Otu0521","Otu0522","Otu0523","Otu0524","Otu0528","Otu0530","Otu0531","Otu0533","Otu0534","Otu0537","Otu0538","Otu0540","Otu0541","Otu0542","Otu0544","Otu0545","Otu0547","Otu0549","Otu0552","Otu0558","Otu0560","Otu0563","Otu0564","Otu0565","Otu0566","Otu0567","Otu0568","Otu0569","Otu0573","Otu0574","Otu0575","Otu0576","Otu0579","Otu0580","Otu0581","Otu0583","Otu0587","Otu0588","Otu0589","Otu0590","Otu0591","Otu0592","Otu0595","Otu0596","Otu0600","Otu0601","Otu0602","Otu0603","Otu0605","Otu0607","Otu0610","Otu0612","Otu0613","Otu0614","Otu0618","Otu0619","Otu0621","Otu0622","Otu0623","Otu0625","Otu0626","Otu0629","Otu0631","Otu0632","Otu0634","Otu0635","Otu0637","Otu0639","Otu0640","Otu0641","Otu0642","Otu0643","Otu0645","Otu0646","Otu0649","Otu0651","Otu0652","Otu0653","Otu0654","Otu0657","Otu0659","Otu0660","Otu0661","Otu0662","Otu0663","Otu0664","Otu0667","Otu0670","Otu0671","Otu0673","Otu0674","Otu0677","Otu0679","Otu0680","Otu0682","Otu0688","Otu0689","Otu0690","Otu0691","Otu0692","Otu0693","Otu0697","Otu0700","Otu0701","Otu0702","Otu0703","Otu0705","Otu0707","Otu0708","Otu0710","Otu0711","Otu0714","Otu0715","Otu0716","Otu0717","Otu0718","Otu0719","Otu0720","Otu0721","Otu0722","Otu0726","Otu0730","Otu0731","Otu0733","Otu0734","Otu0735","Otu0737","Otu0738","Otu0743","Otu0744","Otu0745","Otu0747","Otu0749","Otu0754","Otu0765","Otu0769","Otu0770","Otu0771","Otu0774","Otu0775","Otu0776","Otu0777","Otu0779","Otu0782","Otu0784","Otu0787","Otu0789","Otu0790","Otu0794","Otu0796","Otu0799","Otu0800","Otu0801","Otu0804","Otu0805","Otu0808","Otu0810","Otu0815","Otu0817","Otu0819","Otu0820","Otu0821","Otu0822","Otu0823","Otu0825","Otu0832","Otu0833","Otu0836","Otu0837","Otu0838","Otu0839","Otu0843","Otu0847","Otu0848","Otu0849","Otu0852","Otu0857","Otu0862","Otu0863","Otu0865","Otu0868","Otu0869","Otu0871","Otu0872","Otu0875","Otu0876","Otu0877","Otu0878","Otu0882","Otu0885","Otu0887","Otu0888","Otu0891","Otu0892","Otu0893","Otu0894","Otu0895","Otu0898","Otu0902","Otu0903","Otu0909","Otu0910","Otu0911","Otu0912","Otu0914","Otu0917","Otu0918","Otu0919","Otu0922","Otu0923","Otu0925","Otu0931","Otu0932","Otu0936","Otu0945","Otu0948","Otu0949","Otu0950","Otu0951","Otu0952","Otu0953","Otu0955","Otu0960","Otu0968","Otu0969","Otu0970","Otu0973","Otu0975","Otu0981","Otu0984","Otu0986","Otu0993","Otu0994","Otu0995","Otu0997","Otu0998","Otu1000","Otu1002","Otu1003","Otu1005","Otu1007","Otu1010","Otu1012","Otu1013","Otu1014","Otu1015","Otu1017","Otu1018","Otu1023","Otu1025","Otu1026","Otu1027","Otu1028","Otu1029","Otu1030","Otu1032","Otu1034","Otu1039","Otu1040","Otu1042","Otu1043","Otu1045","Otu1046","Otu1048","Otu1050","Otu1055","Otu1057","Otu1058","Otu1059","Otu1062","Otu1063","Otu1066","Otu1068","Otu1069","Otu1070","Otu1071","Otu1074","Otu1081","Otu1082","Otu1086","Otu1088","Otu1091","Otu1094","Otu1095","Otu1096","Otu1098","Otu1099","Otu1101","Otu1104","Otu1105","Otu1106","Otu1108","Otu1111","Otu1116","Otu1119","Otu1121","Otu1127","Otu1128","Otu1130","Otu1133","Otu1134","Otu1138","Otu1139","Otu1140","Otu1142","Otu1144","Otu1145","Otu1146","Otu1147","Otu1150","Otu1151","Otu1153","Otu1158","Otu1159","Otu1163","Otu1165","Otu1171","Otu1178","Otu1180","Otu1193","Otu1195","Otu1198","Otu1201","Otu1202","Otu1205","Otu1209","Otu1212","Otu1213","Otu1216","Otu1219","Otu1220","Otu1231","Otu1233","Otu1236","Otu1239","Otu1242","Otu1243","Otu1244","Otu1249","Otu1251","Otu1253","Otu1257","Otu1258","Otu1261","Otu1264","Otu1266","Otu1267","Otu1269","Otu1271","Otu1275","Otu1276","Otu1277","Otu1279","Otu1281","Otu1284","Otu1285","Otu1292","Otu1293","Otu1295","Otu1303","Otu1305","Otu1311","Otu1312","Otu1318","Otu1320","Otu1325","Otu1326","Otu1330","Otu1337","Otu1338","Otu1339","Otu1340","Otu1345","Otu1346","Otu1348","Otu1349","Otu1352","Otu1353","Otu1354","Otu1357","Otu1366","Otu1368","Otu1371","Otu1372","Otu1375","Otu1383","Otu1384","Otu1385","Otu1388","Otu1389","Otu1391","Otu1392","Otu1399","Otu1401","Otu1403","Otu1405","Otu1406","Otu1409","Otu1412","Otu1415","Otu1417","Otu1420","Otu1423","Otu1428","Otu1430","Otu1431","Otu1435","Otu1439","Otu1441","Otu1443","Otu1444","Otu1445","Otu1449","Otu1458","Otu1462","Otu1464","Otu1466","Otu1470","Otu1471","Otu1473","Otu1474","Otu1475","Otu1476","Otu1478","Otu1479","Otu1481","Otu1482","Otu1483","Otu1486","Otu1488","Otu1491","Otu1492","Otu1495","Otu1496","Otu1497","Otu1498","Otu1499","Otu1502","Otu1503","Otu1509","Otu1511","Otu1516","Otu1517","Otu1518","Otu1519","Otu1522","Otu1525","Otu1529","Otu1539","Otu1540","Otu1542","Otu1544","Otu1545","Otu1556","Otu1561","Otu1563","Otu1564","Otu1565","Otu1569","Otu1571","Otu1572","Otu1573","Otu1578","Otu1579","Otu1583","Otu1585","Otu1590","Otu1598","Otu1599","Otu1600","Otu1607","Otu1608","Otu1612","Otu1613","Otu1620","Otu1624","Otu1626","Otu1628","Otu1634","Otu1636","Otu1638","Otu1640","Otu1643","Otu1644","Otu1647","Otu1654","Otu1655","Otu1660","Otu1661","Otu1662","Otu1670","Otu1671","Otu1672","Otu1676","Otu1680","Otu1684","Otu1687","Otu1689","Otu1696","Otu1704","Otu1705","Otu1707","Otu1709","Otu1710","Otu1711","Otu1721","Otu1723","Otu1726","Otu1727","Otu1732","Otu1737","Otu1740","Otu1741","Otu1742","Otu1749","Otu1752","Otu1757","Otu1764","Otu1765","Otu1767","Otu1768","Otu1775","Otu1776","Otu1779","Otu1782","Otu1784","Otu1785","Otu1786","Otu1787","Otu1790","Otu1793","Otu1794","Otu1802","Otu1803","Otu1807","Otu1810","Otu1813","Otu1816","Otu1821","Otu1824","Otu1827","Otu1832","Otu1835","Otu1841","Otu1843","Otu1844","Otu1845","Otu1846","Otu1847","Otu1849","Otu1853","Otu1857","Otu1861","Otu1871","Otu1876","Otu1878","Otu1884","Otu1885","Otu1890","Otu1891","Otu1892","Otu1898","Otu1905","Otu1908","Otu1917","Otu1923","Otu1928","Otu1936","Otu1937","Otu1940","Otu1947","Otu1948","Otu1952","Otu1953","Otu1958","Otu1959","Otu1965","Otu1967","Otu1969","Otu1970","Otu1971","Otu1973","Otu1974","Otu1976","Otu1977","Otu1978","Otu1979","Otu1983","Otu1990","Otu1991","Otu1993","Otu1994","Otu1995","Otu2003","Otu2007","Otu2008","Otu2011","Otu2014","Otu2022","Otu2024","Otu2030","Otu2034","Otu2039","Otu2040","Otu2041","Otu2042","Otu2045","Otu2047","Otu2048","Otu2050","Otu2053","Otu2054","Otu2064","Otu2066","Otu2067","Otu2070","Otu2071","Otu2078","Otu2081","Otu2082","Otu2087","Otu2092","Otu2095","Otu2100","Otu2101","Otu2107","Otu2121","Otu2122","Otu2123","Otu2125","Otu2126","Otu2127","Otu2132","Otu2134","Otu2138","Otu2148","Otu2152","Otu2155","Otu2157","Otu2162","Otu2164","Otu2168","Otu2169","Otu2172","Otu2173","Otu2177","Otu2183","Otu2184","Otu2190","Otu2191","Otu2194","Otu2197","Otu2203","Otu2206","Otu2211","Otu2213","Otu2222","Otu2228","Otu2229","Otu2231","Otu2235","Otu2236","Otu2252","Otu2256","Otu2259","Otu2260","Otu2261","Otu2265","Otu2269","Otu2271","Otu2273","Otu2274","Otu2282","Otu2283","Otu2286","Otu2292","Otu2302","Otu2304","Otu2306","Otu2314","Otu2315","Otu2322","Otu2324","Otu2326","Otu2332","Otu2334","Otu2337","Otu2338","Otu2342","Otu2343","Otu2346","Otu2350","Otu2351","Otu2353","Otu2354","Otu2365","Otu2366","Otu2374","Otu2389","Otu2392","Otu2398","Otu2399","Otu2401","Otu2409","Otu2410","Otu2416","Otu2423","Otu2424","Otu2426","Otu2434","Otu2438","Otu2439","Otu2442","Otu2447","Otu2448","Otu2451","Otu2453","Otu2456","Otu2457","Otu2462","Otu2463","Otu2464","Otu2469","Otu2470","Otu2481","Otu2492","Otu2496","Otu2502","Otu2508","Otu2518","Otu2522","Otu2525","Otu2527","Otu2528","Otu2529","Otu2532","Otu2536","Otu2538","Otu2540","Otu2541","Otu2547","Otu2557","Otu2563","Otu2566","Otu2572","Otu2574","Otu2577","Otu2578","Otu2580","Otu2581","Otu2588","Otu2592","Otu2597","Otu2606","Otu2619","Otu2627","Otu2632","Otu2633","Otu2634","Otu2642","Otu2644","Otu2646","Otu2654","Otu2657","Otu2659","Otu2665","Otu2668","Otu2670","Otu2690","Otu2702","Otu2703","Otu2704","Otu2705","Otu2710","Otu2711","Otu2715","Otu2716","Otu2719","Otu2722","Otu2724","Otu2729","Otu2730","Otu2732","Otu2735","Otu2746","Otu2758","Otu2759","Otu2765","Otu2766","Otu2779","Otu2784","Otu2801","Otu2817","Otu2819","Otu2820","Otu2839","Otu2848","Otu2850","Otu2857","Otu2862","Otu2869","Otu2876","Otu2879","Otu2880","Otu2894","Otu2902","Otu2903","Otu2916","Otu2922","Otu2932","Otu2936","Otu2939","Otu2946","Otu2959","Otu2964","Otu2968","Otu2978","Otu2982","Otu2985","Otu2989","Otu2991","Otu2994","Otu3010","Otu3026","Otu3027","Otu3028","Otu3030","Otu3048","Otu3058","Otu3059","Otu3064","Otu3065","Otu3072","Otu3079","Otu3081","Otu3084","Otu3090","Otu3097","Otu3101","Otu3104","Otu3105","Otu3118","Otu3122","Otu3143","Otu3150","Otu3153","Otu3163","Otu3170","Otu3171","Otu3182","Otu3195","Otu3207","Otu3208","Otu3212","Otu3221","Otu3241","Otu3244","Otu3248","Otu3249","Otu3254","Otu3261","Otu3279","Otu3282","Otu3284","Otu3288","Otu3302","Otu3304","Otu3306","Otu3314","Otu3320","Otu3324","Otu3332","Otu3334","Otu3342","Otu3370","Otu3371","Otu3373","Otu3374","Otu3383","Otu3389","Otu3391","Otu3397","Otu3398","Otu3405","Otu3414","Otu3417","Otu3420","Otu3421","Otu3437","Otu3444","Otu3448","Otu3450","Otu3453","Otu3480","Otu3532","Otu3542","Otu3548","Otu3552","Otu3595","Otu3602","Otu3619","Otu3624","Otu3635","Otu3656","Otu3660","Otu3676","Otu3718","Otu3719","Otu3746","Otu3783","Otu3824","Otu3884","Otu3959","Otu3969","Otu4005","Otu4007","Otu4009","Otu4229","Otu4241","Otu4262","Otu4286","Otu4318","Otu4330","Otu4418","Otu4457","Otu4543"
"d1930_h2o1_S170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1930_h2o2_S171",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
